domain,file,relPath,extends_AbstractBusinessTool,has_doExecute,factoryId_in_signature,factoryId_ref_count,suspicious_count,risk,reason
hr,AttendanceStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/AttendanceStatsTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
hr,AttendanceStatusTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/AttendanceStatusTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
hr,AttendanceTodayTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/AttendanceTodayTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
dataop,BatchDeleteConfirmTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/BatchDeleteConfirmTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
dataop,BatchStatusChangeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/BatchStatusChangeTool.java,true,true,true,7,0,LOW,"factoryId 被使用 7 次，无可疑模式"
dataop,BatchSupervisorQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/BatchSupervisorQueryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
dataop,BatchUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/BatchUpdateTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
material,BomExpansionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/BomExpansionTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
camera,CameraAddTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraAddTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
camera,CameraCaptureTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraCaptureTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
camera,CameraDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraDetailTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
camera,CameraEventsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraEventsTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
camera,CameraListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraListTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
camera,CameraStreamsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraStreamsTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
camera,CameraSyncTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraSyncTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
camera,CameraTestConnectionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraTestConnectionTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
camera,CameraUnsubscribeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/camera/CameraUnsubscribeTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
canvas,CanvasAddAttachmentFieldTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasAddAttachmentFieldTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasAddFieldTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasAddFieldTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasAddSubTableTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasAddSubTableTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasApplyTemplateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasApplyTemplateTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
canvas,CanvasSetApsWeightTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasSetApsWeightTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
canvas,CanvasSetFormulaTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasSetFormulaTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasSetUserPermissionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasSetUserPermissionTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasSetVisibilityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasSetVisibilityTool.java,true,true,true,8,0,LOW,"factoryId 被使用 8 次，无可疑模式"
canvas,CanvasToggleModuleTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasToggleModuleTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasToggleSkillTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasToggleSkillTool.java,true,true,true,7,0,LOW,"factoryId 被使用 7 次，无可疑模式"
canvas,CanvasToggleToolTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasToggleToolTool.java,true,true,true,7,0,LOW,"factoryId 被使用 7 次，无可疑模式"
canvas,CanvasUpdateFieldTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasUpdateFieldTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
canvas,CanvasUpdateTriggerChainTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/CanvasUpdateTriggerChainTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
quality,CcpMonitorDetectionTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/quality/CcpMonitorDetectionTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
hr,ClockInTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/ClockInTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
hr,ClockOutTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/ClockOutTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
system,ConfigResetTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/ConfigResetTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
config,ConversionRateUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/config/ConversionRateUpdateTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
crm,CustomerActiveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerActiveTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,CustomerByTypeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerByTypeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
crm,CustomerCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerCreateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
crm,CustomerDeleteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerDeleteTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,CustomerListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,CustomerPurchaseHistoryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerPurchaseHistoryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,CustomerSearchTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerSearchTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,CustomerStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerStatsTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
crm,CustomerUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/CustomerUpdateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
dahua,DahuaDeviceManageTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dahua/DahuaDeviceManageTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
dahua,DahuaDiscoveryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dahua/DahuaDiscoveryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
dahua,DahuaSmartConfigTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dahua/DahuaSmartConfigTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
report,EfficiencyComparisonTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/report/EfficiencyComparisonTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
equipment,EquipmentAnalyzeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentAnalyzeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
equipment,EquipmentBreakdownReportTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentBreakdownReportTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
equipment,EquipmentCameraStartTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentCameraStartTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
equipment,EquipmentCcpMonitorTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentCcpMonitorTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
equipment,EquipmentColdChainTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentColdChainTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentDetailTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentHealthDiagnosisTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentHealthDiagnosisTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentListTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentMaintenanceTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentMaintenanceTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentSearchByNameTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentSearchByNameTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentStartTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentStartTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentStatsTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
equipment,EquipmentStatusQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentStatusQueryTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
equipment,EquipmentStatusUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentStatusUpdateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
equipment,EquipmentStopTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/equipment/EquipmentStopTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
system,ExecuteSwitchTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/ExecuteSwitchTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
config,FactoryConfigAgentTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/config/FactoryConfigAgentTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
system,FactoryFeatureToggleTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/FactoryFeatureToggleTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
system,FactoryNotificationConfigTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/FactoryNotificationConfigTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
finance,FinanceDupontTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceDupontTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinanceLiquidityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceLiquidityTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinancePptExportTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinancePptExportTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinanceRoaTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceRoaTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinanceRoeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceRoeTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinanceSolvencyTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceSolvencyTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinanceStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinanceStatsTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
finance,FinancialChartGenerateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/FinancialChartGenerateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
foodknowledge,FoodKnowledgeQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/foodknowledge/FoodKnowledgeQueryTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
form,FormGenerationTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/form/FormGenerationTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
dataop,GenericDetailTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/GenericDetailTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
decoration,HomeLayoutGenerateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/decoration/HomeLayoutGenerateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
decoration,HomeLayoutSuggestTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/decoration/HomeLayoutSuggestTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
decoration,HomeLayoutUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/decoration/HomeLayoutUpdateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
hr,HRDeleteEmployeeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/hr/HRDeleteEmployeeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
canvas,HttpCallTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/canvas/HttpCallTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
dataop,InventoryOperationTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/InventoryOperationTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
finance,InvoiceApproveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/InvoiceApproveTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
finance,InvoiceRequestFromOrderTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/InvoiceRequestFromOrderTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
finance,InvoiceRequestTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/InvoiceRequestTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
isapi,IsapiDetectionEventsQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/isapi/IsapiDetectionEventsQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
isapi,IsapiFieldDetectionConfigTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/isapi/IsapiFieldDetectionConfigTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
isapi,IsapiLineDetectionConfigTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/isapi/IsapiLineDetectionConfigTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialAdjustQuantityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialAdjustQuantityTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchConsumeTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchConsumeTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchCreateTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
material,MaterialBatchDeleteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchDeleteTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchQueryTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
material,MaterialBatchReleaseTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchReleaseTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchReserveTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchReserveTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchSupervisorTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchSupervisorTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialBatchUseTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchUseTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
material,MaterialBatchWorkersTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialBatchWorkersTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialExpiredQueryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialExpiredQueryTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialExpiringAlertTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialExpiringAlertTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialFifoRecommendTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialFifoRecommendTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialInventoryOutboundTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialInventoryOutboundTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialLowStockAlertTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialLowStockAlertTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialPendingQuantityTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialPendingQuantityTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialProcessingCurrentStepTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialProcessingCurrentStepTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialProcessingStepTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialProcessingStepTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
material,MaterialProductionLineStartTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialProductionLineStartTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
material,MaterialRejectionReasonTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialRejectionReasonTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
factory,MaterialRequisitionCloseTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/factory/MaterialRequisitionCloseTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
factory,MaterialRequisitionGenerateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/factory/MaterialRequisitionGenerateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
factory,MaterialRequisitionQueryPendingTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/factory/MaterialRequisitionQueryPendingTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
material,MaterialStockSummaryTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialStockSummaryTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
material,MaterialUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialUpdateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
material,MaterialWorkerCountTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/material/MaterialWorkerCountTool.java,true,true,true,5,0,LOW,"factoryId 被使用 5 次，无可疑模式"
system,NavigateOutOfDomainTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/NavigateOutOfDomainTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
dataop,OnlineStaffCountTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/OnlineStaffCountTool.java,true,true,true,4,0,LOW,"factoryId 被使用 4 次，无可疑模式"
dataop,OrderApprovalTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/dataop/OrderApprovalTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
crm,OrderCreateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/OrderCreateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
crm,OrderDeleteTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/OrderDeleteTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
crm,OrderListTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/OrderListTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
crm,OrderStatsTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/OrderStatsTool.java,true,true,true,6,0,LOW,"factoryId 被使用 6 次，无可疑模式"
crm,OrderUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/crm/OrderUpdateTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
system,OutOfDomainTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/OutOfDomainTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
pagedesign,PageComponentAddTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/pagedesign/PageComponentAddTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
pagedesign,PageDataBindTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/pagedesign/PageDataBindTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
pagedesign,PageGenerateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/pagedesign/PageGenerateTool.java,true,true,true,3,0,LOW,"factoryId 被使用 3 次，无可疑模式"
pagedesign,PageStyleUpdateTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/pagedesign/PageStyleUpdateTool.java,true,true,true,2,0,LOW,"factoryId 被使用 2 次，无可疑模式"
system,PasswordResetTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/system/PasswordResetTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
finance,PaymentRecordTool.java,backend/java/cretas-api/src/main/java/com/cretas/aims/ai/tool/impl/finance/PaymentRecordTool.java,true,true,true,1,0,LOW,"factoryId 被使用 1 次，无可疑模式"
